created_at	author_id	public_metrics	text	source	id	entities
2022-02-03 07:28:03+00:00	799047255378391040	{'retweet_count': 1, 'reply_count': 2, 'like_count': 26, 'quote_count': 0}	"That said, the show was great.
Thanks, @tysegall! https://t.co/odFlnGVhAV"	Twitter for iPhone	1489138597055762438	{'mentions': [{'start': 39, 'end': 48, 'username': 'tysegall', 'id': '813486500'}], 'urls': [{'start': 50, 'end': 73, 'url': 'https://t.co/odFlnGVhAV', 'expanded_url': 'https://twitter.com/slpng_giants/status/1489138597055762438/photo/1', 'display_url': 'pic.twitter.com/odFlnGVhAV'}]}
2022-02-03 16:29:45+00:00	799047255378391040	{'retweet_count': 2, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	"RT @techpolicypress: This week on the @techpolicypress podcast: 

Matt Rivitz, one of the cofounders of 
@slpng_giants- a media, advertisin…"	Twitter for iPhone	1489274922857807879	{'mentions': [{'start': 3, 'end': 19, 'username': 'techpolicypress', 'id': '1045783877657276418'}, {'start': 38, 'end': 54, 'username': 'techpolicypress', 'id': '1045783877657276418'}, {'start': 105, 'end': 118, 'username': 'slpng_giants', 'id': '799047255378391040'}], 'annotations': [{'start': 66, 'end': 76, 'probability': 0.9252, 'type': 'Person', 'normalized_text': 'Matt Rivitz'}]}
2022-02-03 16:42:29+00:00	799047255378391040	{'retweet_count': 352, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	RT @oneunderscore__: One of the country's biggest antivaxx groups, Informed Consent Action Network, received a $165,000 PPP loan in 2020.…	Twitter for iPhone	1489278126475681796	{'mentions': [{'start': 3, 'end': 19, 'username': 'oneunderscore__', 'id': '102594136'}]}
2022-02-03 18:50:35+00:00	799047255378391040	{'retweet_count': 69, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	"RT @broderick: Here's a Spotify thing that makes me feel especially insane that I haven't seen elsewhere:

You can't directly upload to Spo…"	Twitter for iPhone	1489310362679889925	{'mentions': [{'start': 3, 'end': 13, 'username': 'broderick', 'id': '18205531'}], 'annotations': [{'start': 24, 'end': 30, 'probability': 0.6833, 'type': 'Product', 'normalized_text': 'Spotify'}]}
2022-02-03 18:51:02+00:00	799047255378391040	{'retweet_count': 32, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	RT @accountabletech: So much for Facebook suspending Trump.https://t.co/fTkhfk2KYV	Twitter for iPhone	1489310475594702855	{'mentions': [{'start': 3, 'end': 19, 'username': 'accountabletech', 'id': '1246108842452189189'}], 'annotations': [{'start': 33, 'end': 40, 'probability': 0.7407, 'type': 'Organization', 'normalized_text': 'Facebook'}, {'start': 53, 'end': 57, 'probability': 0.9964, 'type': 'Person', 'normalized_text': 'Trump'}], 'urls': [{'start': 59, 'end': 82, 'url': 'https://t.co/fTkhfk2KYV', 'expanded_url': 'https://twitter.com/mmfa/status/1489248160803434496', 'display_url': 'twitter.com/mmfa/status/14…'}]}
2022-02-03 23:02:50+00:00	799047255378391040	{'retweet_count': 28, 'reply_count': 15, 'like_count': 369, 'quote_count': 1}	You hate to see it. https://t.co/qALxcHr1jM	Twitter for iPhone	1489373846754971654	{'urls': [{'start': 20, 'end': 43, 'url': 'https://t.co/qALxcHr1jM', 'expanded_url': 'https://twitter.com/spectatorindex/status/1489254492076146692', 'display_url': 'twitter.com/spectatorindex…'}]}
2022-02-03 23:41:12+00:00	799047255378391040	{'retweet_count': 3, 'reply_count': 1, 'like_count': 137, 'quote_count': 0}	@danpfeiffer Dan, can’t you see they’re being silenced?	Twitter for iPhone	1489383498922213376	{'mentions': [{'start': 0, 'end': 12, 'username': 'danpfeiffer', 'id': '2922928743'}], 'annotations': [{'start': 13, 'end': 15, 'probability': 0.6114, 'type': 'Person', 'normalized_text': 'Dan'}]}
2022-02-04 02:33:28+00:00	799047255378391040	{'retweet_count': 0, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}	@senatorshoshana @mmasnick @evan_greer Weird, right?	Twitter for iPhone	1489426850975789057	{'mentions': [{'start': 0, 'end': 16, 'username': 'senatorshoshana', 'id': '38445467'}, {'start': 17, 'end': 26, 'username': 'mmasnick', 'id': '1270191'}, {'start': 27, 'end': 38, 'username': 'evan_greer', 'id': '395674143'}]}
2022-02-04 02:38:33+00:00	799047255378391040	{'retweet_count': 40, 'reply_count': 4, 'like_count': 475, 'quote_count': 1}	Free market sucks, huh? https://t.co/a7Jvuw81Ur	Twitter for iPhone	1489428131962368001	{'urls': [{'start': 24, 'end': 47, 'url': 'https://t.co/a7Jvuw81Ur', 'expanded_url': 'https://twitter.com/NikkiMcR/status/1489423082540437504', 'display_url': 'twitter.com/NikkiMcR/statu…'}]}
2022-02-04 02:39:25+00:00	799047255378391040	{'retweet_count': 13, 'reply_count': 3, 'like_count': 250, 'quote_count': 0}	Same free market that doesn’t want to advertise on your White Power Hour.	Twitter for iPhone	1489428351857143809	
2022-02-04 02:41:03+00:00	799047255378391040	{'retweet_count': 496, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	RT @jaredlholt: What Tucker is mad about is Airbnb ejecting Michelle Malkin after she spoke at a white nationalist conference hosted by an…	Twitter for iPhone	1489428759535042562	{'mentions': [{'start': 3, 'end': 14, 'username': 'jaredlholt', 'id': '2885543426'}], 'annotations': [{'start': 21, 'end': 26, 'probability': 0.9858, 'type': 'Person', 'normalized_text': 'Tucker'}, {'start': 44, 'end': 49, 'probability': 0.9478, 'type': 'Organization', 'normalized_text': 'Airbnb'}, {'start': 60, 'end': 74, 'probability': 0.9984, 'type': 'Person', 'normalized_text': 'Michelle Malkin'}]}
2022-02-04 03:02:09+00:00	799047255378391040	{'retweet_count': 24, 'reply_count': 9, 'like_count': 165, 'quote_count': 0}	This would be convincing if it didn’t sound like literally every tech CEO for the last 5 years. https://t.co/oRJDnRuLnF	Twitter for iPhone	1489434069754691586	{'urls': [{'start': 96, 'end': 119, 'url': 'https://t.co/oRJDnRuLnF', 'expanded_url': 'https://twitter.com/briansolis/status/1489418408483381250', 'display_url': 'twitter.com/briansolis/sta…'}]}
2022-02-04 04:41:21+00:00	799047255378391040	{'retweet_count': 62, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	"RT @FBoversight: As Facebook's share price plummets, here are the top 10 posts on the platform in the past 24 hours.

Our Q4 report shows t…"	Twitter for iPhone	1489459034830917632	{'mentions': [{'start': 3, 'end': 15, 'username': 'FBoversight', 'id': '1268518472331526145'}], 'annotations': [{'start': 20, 'end': 27, 'probability': 0.7114, 'type': 'Organization', 'normalized_text': 'Facebook'}]}
2022-02-04 04:49:31+00:00	799047255378391040	{'retweet_count': 64, 'reply_count': 2, 'like_count': 383, 'quote_count': 0}	YOU 👏 CANNOT 👏 TRUST 👏 PEOPLE 👏 TO 👏 REGULATE 👏 SOMETHING 👏 THAT 👏 THEY 👏 OWN 👏 https://t.co/7HMDXiH4hE	Twitter for iPhone	1489461092292120578	{'urls': [{'start': 80, 'end': 103, 'url': 'https://t.co/7HMDXiH4hE', 'expanded_url': 'https://twitter.com/JoshuaGreen/status/1487074641793495040', 'display_url': 'twitter.com/JoshuaGreen/st…'}]}
2022-02-04 04:49:32+00:00	799047255378391040	{'retweet_count': 5, 'reply_count': 2, 'like_count': 107, 'quote_count': 0}	THROWING 👏 THIS 👏 CLAP 👏 THING 👏 BACK 👏 TO 👏 TWITTER 👏 CIRCA 👏 2017 👏	Twitter for iPhone	1489461094280306690	{'annotations': [{'start': 51, 'end': 57, 'probability': 0.4653, 'type': 'Organization', 'normalized_text': 'TWITTER'}]}
2022-02-04 04:49:32+00:00	799047255378391040	{'retweet_count': 0, 'reply_count': 0, 'like_count': 58, 'quote_count': 0}	👏👏👏	Twitter for iPhone	1489461095744036867	
2022-02-04 15:59:34+00:00	799047255378391040	{'retweet_count': 22, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	RT @jason_kint: Two things on the advertising market: (1) over many years, we established two companies (google/facebook) took most of the…	Twitter for iPhone	1489629712695574535	{'mentions': [{'start': 3, 'end': 14, 'username': 'jason_kint', 'id': '75209239'}]}
2022-02-04 16:11:03+00:00	799047255378391040	{'retweet_count': 37, 'reply_count': 8, 'like_count': 184, 'quote_count': 3}	Normal platform. https://t.co/awLmMuoBSK	Twitter for iPhone	1489632605997875201	{'urls': [{'start': 17, 'end': 40, 'url': 'https://t.co/awLmMuoBSK', 'expanded_url': 'https://twitter.com/FacebooksTop10/status/1489629877800165381', 'display_url': 'twitter.com/FacebooksTop10…'}]}
2022-02-04 16:13:44+00:00	799047255378391040	{'retweet_count': 11, 'reply_count': 7, 'like_count': 136, 'quote_count': 3}	Relatedly… https://t.co/pQQJaGTP63	Twitter for iPhone	1489633279678558208	{'urls': [{'start': 11, 'end': 34, 'url': 'https://t.co/pQQJaGTP63', 'expanded_url': 'https://twitter.com/slpng_giants/status/1489633279678558208/photo/1', 'display_url': 'pic.twitter.com/pQQJaGTP63'}]}
2022-02-04 16:17:51+00:00	799047255378391040	{'retweet_count': 2, 'reply_count': 1, 'like_count': 17, 'quote_count': 0}	@jeffjarvis You might want to talk to some people in Myanmar and Ethiopia about this.	Twitter for iPhone	1489634313511608320	{'mentions': [{'start': 0, 'end': 11, 'username': 'jeffjarvis', 'id': '11435642'}], 'annotations': [{'start': 53, 'end': 59, 'probability': 0.9861, 'type': 'Place', 'normalized_text': 'Myanmar'}, {'start': 65, 'end': 72, 'probability': 0.9766, 'type': 'Place', 'normalized_text': 'Ethiopia'}]}
2022-02-04 17:57:07+00:00	799047255378391040	{'retweet_count': 32, 'reply_count': 5, 'like_count': 192, 'quote_count': 2}	".@TwitterSupport, it has been two days since we muted a thread which contains hundreds of comments from abusive trolls and those notifications keep coming in unabated.

How do you expect people to protect themselves on your platform if the mute function doesn’t even work??"	Twitter for iPhone	1489659295985815555	{'mentions': [{'start': 1, 'end': 16, 'username': 'TwitterSupport', 'id': '17874544'}]}
2022-02-04 17:57:38+00:00	799047255378391040	{'retweet_count': 0, 'reply_count': 0, 'like_count': 25, 'quote_count': 0}	@MikeIsaac A day that shall live in infamy.	Twitter for iPhone	1489659428395696128	{'mentions': [{'start': 0, 'end': 10, 'username': 'MikeIsaac', 'id': '19040598'}]}
2022-02-04 18:00:19+00:00	799047255378391040	{'retweet_count': 83, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	RT @matthewstoller: Yes Facebook stock was hit, but it's worth more than it was before the pandemic started, it has more than $100B in reve…	Twitter for iPhone	1489660100499415041	{'mentions': [{'start': 3, 'end': 18, 'username': 'matthewstoller', 'id': '2030711'}], 'annotations': [{'start': 24, 'end': 31, 'probability': 0.5763, 'type': 'Organization', 'normalized_text': 'Facebook'}]}
2022-02-04 19:54:04+00:00	799047255378391040	{'retweet_count': 38, 'reply_count': 8, 'like_count': 804, 'quote_count': 0}	"@ChuckGrassley Yes, the government REQUIRES all podcasting companies to give everyone $100 Million contracts. 

IT’S IN THE CONSTITUTION, PEOPLE!"	Twitter for iPhone	1489688726011891715	{'mentions': [{'start': 0, 'end': 14, 'username': 'ChuckGrassley', 'id': '10615232'}]}
2022-02-04 19:54:06+00:00	799047255378391040	{'retweet_count': 38, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	"RT @slpng_giants: @ChuckGrassley Yes, the government REQUIRES all podcasting companies to give everyone $100 Million contracts. 

IT’S IN T…"	Twitter for iPhone	1489688738175324163	{'mentions': [{'start': 3, 'end': 16, 'username': 'slpng_giants', 'id': '799047255378391040'}, {'start': 18, 'end': 32, 'username': 'ChuckGrassley', 'id': '10615232'}]}
2022-02-04 19:57:57+00:00	799047255378391040	{'retweet_count': 0, 'reply_count': 1, 'like_count': 4, 'quote_count': 0}	@NikkiMcR @mmfa Well deserved. Congrats.	Twitter for iPhone	1489689706573008897	{'mentions': [{'start': 0, 'end': 9, 'username': 'NikkiMcR', 'id': '551349832'}, {'start': 10, 'end': 15, 'username': 'mmfa', 'id': '13493302'}]}
2022-02-04 20:38:47+00:00	799047255378391040	{'retweet_count': 6, 'reply_count': 2, 'like_count': 51, 'quote_count': 0}	https://t.co/1YjRuw5oKb https://t.co/P1xW7I94zi	Twitter for iPhone	1489699981279875074	{'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/1YjRuw5oKb', 'expanded_url': 'https://twitter.com/slpng_giants/status/1489699981279875074/photo/1', 'display_url': 'pic.twitter.com/1YjRuw5oKb'}, {'start': 24, 'end': 47, 'url': 'https://t.co/P1xW7I94zi', 'expanded_url': 'https://twitter.com/hypervisible/status/1489699412985139208', 'display_url': 'twitter.com/hypervisible/s…'}]}
2022-02-04 21:16:20+00:00	799047255378391040	{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}	@BrianCalla1992 @ScienceXSpirit @Spotify It’s free to tweet.	Twitter for iPhone	1489709430811897859	{'mentions': [{'start': 0, 'end': 15, 'username': 'BrianCalla1992', 'id': '1481705193272184840'}, {'start': 16, 'end': 31, 'username': 'ScienceXSpirit', 'id': '1192203013424865285'}, {'start': 32, 'end': 40, 'username': 'Spotify', 'id': '17230018'}]}
2022-02-04 21:37:24+00:00	799047255378391040	{'retweet_count': 333, 'reply_count': 31, 'like_count': 1106, 'quote_count': 11}	Setting aside the COVID arguments, it’s incredible that @Spotify would give $100 Million to a guy who said something multiple times on camera that would get literally any of their other employees fired instantly. https://t.co/WMVvWhyb83	Twitter for iPhone	1489714733825597448	{'mentions': [{'start': 56, 'end': 64, 'username': 'Spotify', 'id': '17230018'}], 'urls': [{'start': 213, 'end': 236, 'url': 'https://t.co/WMVvWhyb83', 'expanded_url': 'https://twitter.com/patriottakes/status/1487805512561266688', 'display_url': 'twitter.com/patriottakes/s…'}]}
2022-02-04 22:00:06+00:00	799047255378391040	{'retweet_count': 11, 'reply_count': 7, 'like_count': 142, 'quote_count': 0}	What context would work for you for the N-word? https://t.co/YRvxm51TiE	Twitter for iPhone	1489720445293277185	{'urls': [{'start': 48, 'end': 71, 'url': 'https://t.co/YRvxm51TiE', 'expanded_url': 'https://twitter.com/Jeffery_Nohmer/status/1489719576229298185', 'display_url': 'twitter.com/Jeffery_Nohmer…'}]}
