User_id	Followers_count	Tweet_count	Username	Verified	Created_at	Location	Method	Iteration
4828084955	10083	368465	MariaBonanno9	False	2016-01-20T00:19:02.000Z	Forgetaboutit, New Jersey, USA	URL	1
706853047390048256	107	14136	NerdDeath	False	2016-03-07T14:44:34.000Z	squared away	URL	1
762364447616884737	634	14997	Hershel_Lives	False	2016-08-07T19:07:03.000Z	🤡🌎 New Brunswick	URL	1
763344702896607234	31	682	GoodAndSaucy	False	2016-08-10T12:02:14.000Z		URL	1
771300337458216960	2256	12549	CanuckInNB	False	2016-09-01T10:55:05.000Z	New Brunswick, Canada	URL	1
772548712904159232	523	57992	pblowe2	False	2016-09-04T21:35:41.000Z	Rothesay, N.B.	URL	1
781224578890604544	243	88389	JackDavisAZ	False	2016-09-28T20:10:28.000Z		URL	1
784160355589160960	158	9032	99_99emptyspace	False	2016-10-06T22:36:12.000Z	Canada	URL	1
800176649757073408	197	5419	RFPhotog	False	2016-11-20T03:19:14.000Z	Sussex, NB  Canada	URL	1
803002549947109376	24	38274	ijuanl	False	2016-11-27T22:28:21.000Z	United States	URL	1
808759463146618880	828	4320	thisguy2854	False	2016-12-13T19:44:16.000Z	Canada	URL	1
825527749410484224	97	2238	davidwpeddle	False	2017-01-29T02:15:27.000Z	Fredericton, New Brunswick	URL	1
839276201139191808	162	26890	Myr226	False	2017-03-08T00:46:54.000Z		URL	1
845940645072175104	557	71116	WellsBlackerby	False	2017-03-26T10:09:01.000Z		URL	1
897687573614743552	136	21249	RayJLeBlanc	False	2017-08-16T05:12:50.000Z		URL	1
920789748368601088	1715	42975	8USC12	False	2017-10-18T23:12:38.000Z		URL	1
921573868116037632	933	71129	JackJhe42	False	2017-10-21T03:08:26.000Z	Texas, USA	URL	1
945991601846980608	481	7556	doylelaker	False	2017-12-27T12:15:48.000Z	New Brunswick, Canada	URL	1
952756536786395136	1441	44640	kiely_leo	False	2018-01-15T04:17:14.000Z		URL	1
984496140417630208	330	5046	TeeeEmtee	False	2018-04-12T18:19:05.000Z	canada	URL	1
992612307820793856	449	76027	CavazosLiz	False	2018-05-05T03:49:50.000Z		URL	1
995678286112948225	25	1897	Kacho1992	False	2018-05-13T14:52:56.000Z	New Brunswick, Canada	URL	1
1013387642296250368	102	3870	IncVape	False	2018-07-01T11:43:36.000Z	Moncton, New Brunswick	URL	1
1024321127148134406	764	14320	feltford	False	2018-07-31T15:49:22.000Z	Settler on the Wolastoq	URL	1
1028866124623110144	5095	14214	WCWOA	False	2018-08-13T04:49:34.000Z	United States Of America	URL	1
1032454160879370240	16	1509	beyeac	False	2018-08-23T02:27:08.000Z	Saint John, New Brunswick	URL	1
1047804468413313024	1288	38862	WilliamLSeymour	False	2018-10-04T11:03:47.000Z	Fredericton, New Brunswick	URL	1
1048686950402670597	3912	23417	WildyCanadian	False	2018-10-06T21:30:27.000Z	Canada	URL	1
1050949155617722369	106	5060	PunkyWildcard	False	2018-10-13T03:19:39.000Z		URL	1
1071235695765647360	361	9813	Lamath008	False	2018-12-08T02:51:07.000Z	Canada	URL	1
1147081254296281088	126	3191	SenseKeto	False	2019-07-05T09:54:17.000Z		URL	1
1166166733809496066	2586	55760	of_guner	False	2019-08-27T01:53:37.000Z	NB	URL	1
1168610862690721792	326	7435	newfymainlander	False	2019-09-02T19:45:29.000Z	New Brunswick, Canada	URL	1
1213200136890765313	264	16695	ridgeback_the	False	2020-01-03T20:47:29.000Z		URL	1
1240343342304694272	57	7743	paulthomassj	False	2020-03-18T18:24:47.000Z	Saint John, New Brunswick	URL	1
1242082373744963585	60	616	anglehart_chris	False	2020-03-23T13:34:58.000Z	Moncton, New Brunswick	URL	1
1243599991983177728	637	8965	faustmartel	False	2020-03-27T18:06:02.000Z		URL	1
1246452272806100997	192	2220	Chrissy19993	False	2020-04-04T14:59:24.000Z	USA and Canada	URL	1
1255600412121538567	1174	8802	PepStreebek1	False	2020-04-29T20:50:52.000Z	New Brunswick and Florida	URL	1
1264605383412375555	281	5125	Tw1st3d_1r0n	False	2020-05-24T17:13:28.000Z	New Brunswick, Canada	URL	1
1295803883642474496	135	96980	LBF04155855	False	2020-08-18T19:25:23.000Z		URL	1
1334641284179501056	197	7109	emqule	False	2020-12-03T23:31:02.000Z		URL	1
1350762480016912391	252	74098	ModratM	False	2021-01-17T11:10:53.000Z		URL	1
1366992338367709185	836	8957	ThomPain4	False	2021-03-03T06:04:32.000Z	Antarctica	URL	1
1386903389712404481	1083	4663	BasketCasecase	False	2021-04-27T04:42:01.000Z	New Brunswick	URL	1
1390524467676340226	295	9793	drbean42533472	False	2021-05-07T04:30:56.000Z	People's Republic of Chinada	URL	1
1392665735969873924	40	970	don_vosburgh	False	2021-05-13T02:19:39.000Z		URL	1
1399836985263636481	324	9411	char_krieger	False	2021-06-01T21:15:46.000Z	New Brunswick, Canada	URL	1
1408839670495006724	166	9602	JohnDiPaolo3	False	2021-06-26T17:29:07.000Z	Silicon Valley CA	URL	1
1419427838206296068	683	6001	PatriotResolute	False	2021-07-25T22:42:38.000Z	Just a pilgrim 	URL	1
1427797408528883714	227	3991	HollinaMay	False	2021-08-18T01:00:13.000Z	New Brunswick, Canada	URL	1
1432385736972587009	209	9506	ElyzaRose2021	False	2021-08-30T16:53:02.000Z	Hell, Canada	URL	1
1437589675322007553	45	5759	sselrehtaef	False	2021-09-14T01:31:24.000Z	Fredericton, New Brunswick	URL	1
1438174582146490372	2768	44367	nb_covid_info	False	2021-09-15T16:15:34.000Z	New Brunswick, Canada	URL	1
1440038613970939915	41	974	JJKENNE11904585	False	2021-09-20T19:42:25.000Z		URL	1
1441955974055559172	87	18608	SidBurton6	False	2021-09-26T02:42:06.000Z		URL	1
1447411372933931008	130	6338	covid_con	False	2021-10-11T03:59:04.000Z		URL	1
1471126764885880832	30	1534	MycBaker221	False	2021-12-15T14:35:36.000Z	Dark side of the moon	URL	1
1488986450318315526	4	507	the_franktank	False	2022-02-02T21:23:48.000Z		URL	1
1489230180518346754	8	1691	MYOFB5	False	2022-02-03T13:32:07.000Z	MYOFB, New Brunswick, Canada	URL	1
1492109701311610882	492	3675	HeritageRancher	False	2022-02-11T12:14:41.000Z	Canada	URL	1
727483	2005	42661	johnsgunn	False	2007-01-29T18:26:45.000Z	Moncton, NB, Canada	URL	2
11698322	18839	85263	hjarche	False	2007-12-31T20:30:32.000Z	Sackville, NB, Canada	URL	2
14558099	89	3370	PolitcalStoneNB	False	2008-04-27T14:01:51.000Z	Saint John NB	URL	2
15235091	3679	183394	stardustnf	False	2008-06-25T18:58:29.000Z	Saint John, New Brunswick	URL	2
15808730	120	2989	jdcarleton	False	2008-08-11T14:38:04.000Z	New Brunswick, Canada	URL	2
20558746	3294	6067	abby_teed	False	2009-02-11T00:00:11.000Z	Saint John, NB	URL	2
24071566	793	24745	DanielHatfield	False	2009-03-12T23:40:08.000Z	Fredericton, NB, Canada	URL	2
24939699	2510	10657	ErinSchryer	False	2009-03-17T19:42:54.000Z	Saint John, NB	URL	2
25602239	67	2339	rnosewor	False	2009-03-20T23:50:19.000Z	Moncton, New Brunswick	URL	2
28610489	4225	39802	kathleenpeacock	False	2009-04-03T17:30:42.000Z	Atlantic Canada	URL	2
28868046	321	3601	ltud	False	2009-04-04T20:51:30.000Z	Saint John, NB	URL	2
28969723	807	95640	_hello_ocean_	False	2009-04-05T10:36:18.000Z	New Brunswick, Canada	URL	2
29461237	149	4180	zacadie	False	2009-04-07T14:42:58.000Z	Saint-Édouard-de-Kent Acadie	URL	2
30265738	324	23532	Woodsfanatic	False	2009-04-10T17:31:34.000Z	Canada	URL	2
31296003	796	3944	hillygirl1939	False	2009-04-15T01:30:30.000Z	Fredericton, New Brunswick	URL	2
34235398	2194	69299	rosellam	False	2009-04-22T10:16:48.000Z	Fredericton, Acadie	URL	2
38490036	2251	8915	PFIRorg	False	2009-05-07T18:47:34.000Z	Washington	URL	2
47696403	312	23065	borderlinebroke	False	2009-06-16T18:13:40.000Z	NB	URL	2
49593512	296	69949	niknikMoore	False	2009-06-22T10:37:23.000Z	South Coast, England	URL	2
70520925	269	3772	Abbeygale	False	2009-08-31T22:34:00.000Z	Fredericton, NB, Canada	URL	2
97464181	337	7709	fvandenburg	False	2009-12-17T15:26:25.000Z	Canada	URL	2
107514108	208	139077	VinoVince	False	2010-01-22T20:37:51.000Z	Canada	URL	2
113434346	165	5873	rileypix	False	2010-02-11T19:06:40.000Z		URL	2
113754405	5379	133970	dawnymock	False	2010-02-12T22:59:34.000Z	Fredericton New Brunswick	URL	2
137774521	314	16424	CletusCanuck	False	2010-04-27T18:35:22.000Z	East Canuckistan	URL	2
170284796	533	61033	WillDickeson	False	2010-07-24T12:12:12.000Z	Here	URL	2
182433557	254	1311	lynnfrennette	False	2010-08-24T15:52:38.000Z	Saint John, New Brunswick	URL	2
192783982	633	44061	CasualCognition	False	2010-09-20T03:56:10.000Z	Onterrible #COVIDisAirborne	URL	2
218953601	527	22258	Beard_InTheBush	False	2010-11-23T15:20:09.000Z	NB	URL	2
243898214	638	28285	jnarai	False	2011-01-28T01:48:48.000Z	Unceded Territories, Colonies	URL	2
249889781	195	1535	LauraJCoutts	False	2011-02-10T00:20:34.000Z		URL	2
258173498	166	1951	GCarter82	False	2011-02-27T03:38:11.000Z	Moncton, New Brunswick	URL	2
258649769	127	2527	treats83	False	2011-02-28T04:53:56.000Z		URL	2
264905801	110	8582	RadicalSensible	False	2011-03-12T17:10:36.000Z	Moscow, Russia	URL	2
268830016	1709	31824	signindoc	False	2011-03-19T15:10:52.000Z	Saint John, New Brunswick	URL	2
276192766	17	651	PaulVMartin	False	2011-04-02T21:14:18.000Z		URL	2
277306851	564	8877	ADHD_Mel	False	2011-04-05T03:14:39.000Z	New Brunswick	URL	2
315272854	754	178237	DagmarUnger	False	2011-06-11T15:56:15.000Z		URL	2
359666633	3071	12041	matthewfhayes	False	2011-08-22T00:03:32.000Z	Fredericton, Canada	URL	2
419551467	914	10269	OwenWGreen	False	2011-11-23T13:57:04.000Z	Saint John, New Brunswick	URL	2
468815571	117	4525	PaulGMaher	False	2012-01-19T23:13:38.000Z	Boyd’s Corner New Brunswick	URL	2
471986624	671	16429	SkylarKDM	False	2012-01-23T13:36:56.000Z	Fredericton, NB w/ NL roots	URL	2
485796964	120	5545	daiglemichelle	False	2012-02-07T15:53:36.000Z		URL	2
533475851	2241	30881	prof_brunt	False	2012-03-22T20:35:56.000Z	Canada, Dalhousie Medicine, NB	URL	2
552850407	516	6117	Weakshine	False	2012-04-13T15:06:15.000Z		URL	2
595951797	371	1319	chantelle_snow	False	2012-05-31T22:08:51.000Z	Fredericton, NB	URL	2
624702730	236	3155	Babineer	False	2012-07-02T14:15:20.000Z	Moncton, New Brunswick	URL	2
1195978087	598	12973	harlickjen	False	2013-02-19T05:19:38.000Z	Saint John, New Brunswick	URL	2
1276309436	3708	90690	RealStirfryguy	False	2013-03-17T23:49:02.000Z	Oromocto-Lincoln	URL	2
1375176727	458	4822	DukeLeBout	False	2013-04-23T18:11:56.000Z	all over	URL	2
1532522600	826	11432	reeeiiid	False	2013-06-20T01:51:12.000Z	Wolastoqiyik Wahsipekuk	URL	2
1706203484	7963	444875	gmarie55	False	2013-08-28T03:15:14.000Z		URL	2
1851406200	249	4691	JuanitaMacLean	False	2013-09-10T13:01:58.000Z	Hanwell, New Brunswick	URL	2
1878590347	870	14477	AmazonAllie73	False	2013-09-18T08:02:07.000Z	Moncton, NB	URL	2
2171375750	1007	51149	KayPear99	False	2013-11-03T03:06:27.000Z	Unsurrendered Wolostoqey land	URL	2
2219828840	202	11354	NEcoWarrior	False	2013-11-28T14:30:07.000Z		URL	2
2229489905	43	921	Gorlochy	False	2013-12-17T02:32:53.000Z		URL	2
2345956774	547	22364	TompkinsLynne	False	2014-02-16T01:48:25.000Z	Fredericton	URL	2
2355563440	71	980	BevBml22	False	2014-02-21T00:48:47.000Z	New Brunswick, Canada	URL	2
2373608642	336	1575	AmityLassiter	False	2014-03-05T11:33:56.000Z	Canada	URL	2
2804588070	762	6944	PhotonicPunk	False	2014-09-12T00:43:25.000Z	unceded ancestral lands of the Mi’kmaw People	URL	2
2811269237	652	15443	Andystuff123	False	2014-10-06T19:25:04.000Z		URL	2
2820808245	517	3713	MistaMonteith	False	2014-10-09T23:22:59.000Z	NB	URL	2
2899871279	222	14125	Phoenix_Timber	False	2014-11-30T22:48:05.000Z	Fredericton	URL	2
2903614908	2036	82211	lynayanb	False	2014-11-18T13:19:55.000Z	Saint John, nb	URL	2
2976592509	137	4499	_Rose_SG	False	2015-01-13T15:41:47.000Z	NB Canada	URL	2
3063277289	179	1923	unknowninkj	False	2015-02-25T20:42:39.000Z		URL	2
3131316923	274	18633	RalfLopios	False	2015-04-02T14:26:28.000Z		URL	2
4245248561	151	23933	PhotobearSam	False	2015-11-21T22:31:02.000Z	NB Canada & Port Charlotte FL	URL	2
710244018026909696	571	4377	kateyqm	False	2016-03-16T23:19:04.000Z	Moncton, New Brunswick	URL	2
726418735452442624	42	2321	AndrewJ323	False	2016-04-30T14:31:37.000Z	Saint John New Brunswick	URL	2
738575222937255936	3769	12351	PDeniseLong	False	2016-06-03T03:37:10.000Z	North of Average	URL	2
765184232658526208	18	882	Alexandre_Ric01	False	2016-08-15T13:51:52.000Z	Beresford, New Brunswick	URL	2
808388367771648000	114	5456	G0rdanShumway	False	2016-12-12T19:09:40.000Z	Canada	URL	2
822858080828461058	40	1082	SLorraineS	False	2017-01-21T17:27:09.000Z	New Brunswick, Canada	URL	2
848940016290209792	303	4283	GenYInterrupted	False	2017-04-03T16:47:27.000Z		URL	2
850124612549705728	1361	187351	RexannaKeats	False	2017-04-06T23:14:37.000Z	Dual Citizen	URL	2
903998799894466560	91	16053	KendraIzzy	False	2017-09-02T15:11:24.000Z	Canada	URL	2
919586825391431680	447	18929	WSofD	False	2017-10-15T15:32:39.000Z	Wellington North, Ontario	URL	2
955942250084732933	79	4720	CdnFury	False	2018-01-23T23:16:07.000Z	World	URL	2
1013329112167936000	531	13887	60Recce	False	2018-07-01T07:51:01.000Z		URL	2
1096434130139734016	1840	67252	maperettedm	False	2019-02-15T15:40:42.000Z	Michigan USA	URL	2
1099345532999282690	989	27850	MattMartigon	False	2019-02-23T16:29:34.000Z	Your head, brain and mind.	URL	2
1124007324803325952	76	7395	In_Otter_Words	False	2019-05-02T17:46:44.000Z	San Jose, CA	URL	2
1196102648300220417	54	7693	happynowcupcake	False	2019-11-17T16:27:55.000Z		URL	2
1198935274186776577	61	1064	sharla_cfm	False	2019-11-25T12:03:47.000Z		URL	2
1220024588320432128	970	7151	tincanfire	False	2020-01-22T16:45:21.000Z	Wabanaki ‘New Brunswick’	URL	2
1266798530334732294	177	894	mssmeetsyt	False	2020-05-30T18:28:25.000Z	New Brunswick, Canada	URL	2
1273997983617605636	158	4069	fffffork	False	2020-06-19T15:16:21.000Z		URL	2
1351170256732102657	32	1971	yellatpolitics	False	2021-01-18T14:11:15.000Z	Fredericton, New Brunswick	URL	2
1363349678847328259	670	61269	RantsOnMute	False	2021-02-21T04:48:02.000Z		URL	2
1397878766182060035	1097	2789	Zlata66204550	False	2021-05-27T11:34:13.000Z		URL	2
1400227590535790594	368	3083	Cocolovesblueb1	False	2021-06-02T23:07:40.000Z		URL	2
1427589882541756445	93	9968	PaulWBillings2	False	2021-08-17T11:15:39.000Z	Canada	URL	2
1432330610048184323	82	723	freecanadian95	False	2021-08-30T13:13:32.000Z		URL	2
1469320555899858949	13	1211	AmandaClark2021	False	2021-12-10T14:58:27.000Z		URL	2
1484293308729991169	73	8095	RobertD31953562	False	2022-01-20T22:35:00.000Z		URL	2
1490014885278855174	47	2574	mariaconway123	False	2022-02-05T17:30:14.000Z	Canada	URL	2
1493958023655698433	116	1593	Gtr_Pckr1967	False	2022-02-16T14:39:06.000Z	New Brunswick, Canada	URL	2
16393088	670	9196	AllisonTaylor12	False	2008-09-21T17:42:24.000Z	Miramichi, New Brunswick	URL	3
16607694	615	10335	cluttercoco	False	2008-10-06T00:27:32.000Z	Canada	URL	3
22317663	11627	14823	DavidElfstrom	False	2009-03-01T01:17:15.000Z	Norfolk County, Ontario	URL	3
24111630	108	736	Cindog007	False	2009-03-13T02:46:27.000Z	Fredericton, New Brunswick	URL	3
24573102	1563	11859	seasidecourtney	False	2009-03-15T19:41:50.000Z	Menahkwesk/Saint John	URL	3
27972480	1791	23566	sonjaferne	False	2009-03-31T21:52:34.000Z		URL	3
37041517	491	10129	andreguimond	False	2009-05-01T21:04:45.000Z	NB, Canada	URL	3
37491208	4876	26632	RayDoesData	False	2009-05-03T20:15:05.000Z	Fredericton, New Brunswick	URL	3
95428883	1396	14219	HudsonCreates	False	2009-12-08T14:19:16.000Z	Moncton, New Brunswick, Canada	URL	3
142845144	457	2294	ErinDMorton	False	2010-05-11T22:48:40.000Z	 Ekwpahak | Fredericton	URL	3
162281775	506	12714	NicoleMac19	False	2010-07-03T05:44:42.000Z		URL	3
299667476	1943	10662	SkinnerLyle	False	2011-05-16T13:59:56.000Z		URL	3
402103929	2118	37756	burnettisms	False	2011-10-31T15:14:53.000Z	New Brunswick, Canada	URL	3
406364521	56	5354	CanadaEastMade	False	2011-11-06T16:17:17.000Z	New Brunswick, Canada	URL	3
431715359	107	10890	RichidsCoulter	False	2011-12-08T16:16:28.000Z	West Palm Beach, FL	URL	3
497345535	160	1079	chris_langille	False	2012-02-19T22:02:02.000Z	Saint John, NB, Canada	URL	3
608395920	1030	25337	teesock	False	2012-06-14T17:12:33.000Z	Siknikt/Sud-est du N.-B.	URL	3
1000121898	1163	230259	valentino_nora	False	2012-12-09T20:42:23.000Z	from Minto, NB 	URL	3
2270638872	132	1105	freddyracingfan	False	2013-12-31T17:34:53.000Z		URL	3
2367974874	1965	9917	RobertELaurie	False	2014-03-02T01:50:00.000Z	Fredericton, New Brunswick	URL	3
2991482234	664	4443	paperfrost	False	2015-01-20T18:11:07.000Z	Canada	URL	3
3421192726	780	131594	Hi_IQ_Trump	False	2015-08-13T22:46:02.000Z	Thomas Jefferson's Head	URL	3
3620811375	690	12016	karamichellef	False	2015-09-11T13:44:19.000Z	Fredericton, New Brunswick	URL	3
4645247777	1612	30295	MeanmuthaC	False	2015-12-29T17:32:06.000Z		URL	3
4864183912	104	8263	lamiales7	False	2016-01-30T15:33:13.000Z		URL	3
798966081658519552	1350	8362	heathergridiron	False	2016-11-16T19:08:52.000Z	New Brunswick, Canada	URL	3
1074596682967306240	113	1634	cheriedawn2	False	2018-12-17T09:26:29.000Z		URL	3
1100179883324518400	561	1369	JuliaWoodhall	False	2019-02-25T23:44:59.000Z	Saint John, New Brunswick	URL	3
1163672437634080768	401	1361	DoNoHarmBeKind	False	2019-08-20T04:41:54.000Z	🇨🇦 	URL	3
1186663689233092608	232	1321	robbelcakes	False	2019-10-22T15:20:58.000Z	New Brunswick, Canada	URL	3
1221546795123212288	77	1089	RickComtois24	False	2020-01-26T21:33:57.000Z		URL	3
1231270345300160518	1816	158728	SilviPastured	False	2020-02-22T17:32:01.000Z	So-called Canada	URL	3
1291381155669966848	205	7482	ElsiesWoke	False	2020-08-06T14:31:00.000Z		URL	3
1330857459913723904	496	2640	CaroleePond	False	2020-11-23T12:55:29.000Z	Fredericton, New Brunswick	URL	3
1331636330447728642	371	2827	SMcLaren12	False	2020-11-25T16:30:26.000Z	New Brunswick	URL	3
1355259181050298372	79	11951	TheColo97363255	False	2021-01-29T20:59:12.000Z		URL	3
1357794025449873417	81	783	OwenH_c137	False	2021-02-05T20:52:29.000Z	Saint John, New Brunswick	URL	3
1375122522849558534	5	809	NancyBo14287997	False	2021-03-25T16:30:19.000Z		URL	3
1392545934093996039	49	6551	SleepyJoeyB1	False	2021-05-12T18:23:25.000Z	Delaware, USA	URL	3
1396231584353816577	110	7639	DavidHo87522901	False	2021-05-22T22:28:54.000Z	Quispamsis NB	URL	3
1421666737544736771	12	568	Annoyed_N_Tired	False	2021-08-01T02:59:16.000Z	New Brunswick, Canada	URL	3
1473112191423418368	6	491	Looking4truth5	False	2021-12-21T02:05:30.000Z	Canada	URL	3
1480130883764039680	52	416	Shera_Richard74	False	2022-01-09T10:54:55.000Z		URL	3
1483543274526806020	3	1610	Tinhatbabies	False	2022-01-18T20:54:49.000Z	Canada	URL	3
41063	7723	187093	andrea_r	False	2006-12-04T19:09:16.000Z	Fredericton, NB, Canada	URL	4
9553222	4362	72062	MarkDykeman	False	2007-10-19T23:55:49.000Z	New Brunswick, Canada	URL	4
21823322	1222	28341	DeniseMiller76	False	2009-02-25T01:52:57.000Z	Kingston New Brunswick	URL	4
33323689	392	46272	EleventhOcean	False	2009-04-19T22:02:00.000Z	Atlantic Canada	URL	4
35439211	88	532	savarda	False	2009-04-26T09:55:04.000Z	Dieppe, NB	URL	4
69872253	5475	10524	JeanneCBC	False	2009-08-29T13:56:48.000Z	Fredericton, New Brunswick	URL	4
86621516	1377	39696	PretendEditor	False	2009-10-31T23:24:43.000Z	Wisiamkik Gespe'gewa'gi	URL	4
299204159	120	544	McParts11	False	2011-05-15T17:42:33.000Z		URL	4
950745830	113	1161	Party_Drew	False	2012-11-16T01:06:39.000Z	Port City	URL	4
1080370795	246	5994	KatharynCote	False	2013-01-11T17:25:22.000Z	Hanwell, NB	URL	4
1593684523	321	6531	mauve_58	False	2013-07-14T15:37:45.000Z		URL	4
1722101461	86	1397	Sallywagger	False	2013-09-02T11:34:31.000Z		URL	4
2432196850	1173	15095	davidlyons67	False	2014-03-24T00:29:32.000Z	New Brunswick, Canada	URL	4
4092999496	581	6064	BAStephenson60	False	2015-11-01T22:15:54.000Z	The Pale Blue Dot, lower right	URL	4
4807239035	633	9058	NatBelliveau	False	2016-01-14T20:07:14.000Z	Moncton, New Brunswick	URL	4
1147209629895516161	640	30561	uptownini	False	2019-07-05T18:24:24.000Z	Unceded Wolastoqiyik Territory	URL	4
1155438382769745922	116	2843	bef_def	False	2019-07-28T11:22:32.000Z	New Brunswick, Canada	URL	4
1301347043152211975	64	1636	John_B_Strawn	False	2020-09-03T02:31:51.000Z	Fredericton, New Brunswick	URL	4
1314638459613655040	782	10696	HiggsAndRussell	False	2020-10-09T18:47:56.000Z		URL	4
1338494990964678656	1724	27855	Diane05363872	False	2020-12-14T14:44:20.000Z	Cape Breton, Nova Scotia	URL	4
1380526791207575554	14	935	Joe55321846	False	2021-04-09T14:24:01.000Z	New Brunswick	URL	4
1403786690897092618	5045	7603	cooochyMeowMeow	False	2021-06-12T18:50:38.000Z	Irving tainted soil	URL	4
1458064092506337282	206	4016	vanbastarache	False	2021-11-09T13:29:13.000Z	Siknikt/Mi’kma’ki	URL	4
1490751565807984643	172	1832	HarveyGirl67	False	2022-02-07T18:17:54.000Z		URL	4
14165481	792	142706	Maxamegalon2000	False	2008-03-17T20:05:37.000Z	Milwaukee, WI	URL	5
14206958	1337	18712	AndrewOfYFC	False	2008-03-24T12:21:33.000Z	Fredericton, New Brunswick	URL	5
14521003	2434	22642	chris_london	False	2008-04-25T01:58:16.000Z	Canada	URL	5
16317079	5009	224766	jefe_viejo	False	2008-09-16T20:31:01.000Z		URL	5
20724439	461	26245	jesseledesma	False	2009-02-12T22:05:31.000Z	el paso, texas, usa	URL	5
24545983	1632	53040	epileptrick	False	2009-03-15T16:32:53.000Z	Fredericton, Canada	URL	5
24683730	122	19116	ctrtrt	False	2009-03-16T12:34:23.000Z		URL	5
29234408	460	226323	GREED_90	False	2009-04-06T16:30:00.000Z	Washington, DC	URL	5
102536863	924	36158	Cynic2010	False	2010-01-07T01:22:12.000Z	Midatlantic... LISTS=BLOCK	URL	5
126729164	3691	174953	abripi	False	2010-03-26T20:19:35.000Z	Brazil	URL	5
136232735	2116	471525	tony_hambleton	False	2010-04-23T10:59:01.000Z	39.109 -76.77	URL	5
152072446	2063	70558	1angrymofo	False	2010-06-05T00:52:42.000Z		URL	5
336160087	1100	90819	sacpaaz	False	2011-07-15T20:54:22.000Z	Southern Arizona	URL	5
348229435	384	44920	StealthySmokey	False	2011-08-04T02:41:12.000Z	Cleveland, Ohio	URL	5
362084030	34839	322694	JesusNarrowWay	False	2011-08-25T20:38:23.000Z		URL	5
389648599	3902	381119	politiwars	False	2011-10-12T19:37:41.000Z	America	URL	5
392262999	804	10721	JaneMurphie	False	2011-10-16T19:36:05.000Z	Saint John, New Brunswick	URL	5
811341486	3522	21579	RhetoricRoll	False	2012-09-08T17:26:14.000Z	Saint John, New Brunswick	URL	5
950976000	1395	487528	FieldRoamer	False	2012-11-16T04:28:35.000Z	Southern California	URL	5
1169438480	8789	898132	OldSalz	False	2013-02-11T16:55:25.000Z	NJ, USA	URL	5
1853398040	11834	174173	CharlesRamos63	False	2013-09-11T05:23:41.000Z	 Nevada, USA	URL	5
1911303422	39636	211966	NeonNettle	False	2013-09-27T14:28:19.000Z		URL	5
2299826742	12952	226572	NoSurrender200	False	2014-01-19T14:58:05.000Z	NC	URL	5
2764242773	5525	574227	real_Stephanie	False	2014-09-07T20:03:05.000Z	🇺🇸	URL	5
2855909550	347	8932	ScottMWaddell	False	2014-10-14T20:44:15.000Z	Fredericton, New Brunswick	URL	5
2972870754	38333	121308	The_FJC	False	2015-01-10T20:10:29.000Z	United States	URL	5
3435940588	24429	1119413	PatriotMarie70	False	2015-08-22T20:05:10.000Z	TrumpTrain, USA	URL	5
3551046323	5674	918966	carrybeyond	False	2015-09-05T02:46:54.000Z		URL	5
4230938057	2410	755366	ElkeHollings	False	2015-11-20T01:57:23.000Z		URL	5
714949505720823808	20572	1056184	DebraMMason1	False	2016-03-29T22:57:00.000Z		URL	5
731171734292992000	29	25351	damo724	False	2016-05-13T17:18:20.000Z	Pennsylvania, USA	URL	5
867502704658075648	650	13809	alisonburnis	False	2017-05-24T22:08:56.000Z	Miramichi, New Brunswick	URL	5
876537555017183232	864	8765	jalopuu194	False	2017-06-18T20:30:13.000Z	Helsinki, Finland	URL	5
896661935269302272	2103	35918	FrankHan8964	False	2017-08-13T09:17:19.000Z	United States	URL	5
1014161844213170176	374	105291	Struth92701547	False	2018-07-03T15:00:00.000Z	In God’s own country.	URL	5
1208421799853056000	12	5030	ip_raman	False	2019-12-21T16:20:26.000Z	Universe	URL	5
1216809146600824832	3725	134009	YukiNek56432140	False	2020-01-13T19:49:02.000Z	Lieu de naissance Kyoto	URL	5
1255975803554271235	1058	25401	LBerlicoco	False	2020-04-30T21:42:39.000Z	Halifax, Nova Scotia	URL	5
1263590441368215560	22	875	EorlundGray	False	2020-05-21T22:00:25.000Z		URL	5
1280968981185265677	58	1148	SJtweetingisfun	False	2020-07-08T20:56:32.000Z	Saint John, New Brunswick	URL	5
1281303947857113088	1126	307072	VickiMo08056436	False	2020-07-09T19:08:12.000Z		URL	5
1292796401219506176	5	20965	CoronaDoller	False	2020-08-10T12:15:22.000Z		URL	5
1353872252823953408	990	45459	t_hypocracy	False	2021-01-26T01:08:13.000Z		URL	5
1453155411620765696	412	66632	hatejacktoo	False	2021-10-27T00:23:59.000Z		URL	5
1481693470175682560	3	1474	Righteousangeer	False	2022-01-13T18:24:35.000Z		URL	5
